filename, language, Markdown, YAML, XML, Ignore, reStructuredText, Lua, Shell Script, Groovy, CMake, Python, C++, C, XSL, Batch, Msg, HTML, Protocol Buffers, JSON, comment, blank, total
cartographer_ros/cartographer_ros/cartographer_ros/ros_map_writing_points_processor.cc, C++, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 67, 0, 0, 0, 0, 0, 0, 0, 17, 13, 97
cartographer_ros/cartographer_ros/cartographer_ros/ros_map_writing_points_processor.h, C++, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 17, 11, 70
cartographer_ros/cartographer_ros/cartographer_ros/rosbag_validate_main.cc, C++, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 376, 0, 0, 0, 0, 0, 0, 0, 15, 35, 426
cartographer_ros/cartographer_ros/cartographer_ros/sensor_bridge.cc, C++, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 199, 0, 0, 0, 0, 0, 0, 0, 18, 27, 244
cartographer_ros/cartographer_ros/cartographer_ros/sensor_bridge.h, C++, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 69, 0, 0, 0, 0, 0, 0, 0, 16, 15, 100
cartographer_ros/cartographer_ros/cartographer_ros/start_trajectory_main.cc, C++, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 98, 0, 0, 0, 0, 0, 0, 0, 15, 14, 127
cartographer_ros/cartographer_ros/cartographer_ros/submap.cc, C++, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 15, 6, 56
cartographer_ros/cartographer_ros/cartographer_ros/submap.h, C++, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 17, 8, 41
cartographer_ros/cartographer_ros/cartographer_ros/tf_bridge.cc, C++, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 17, 7, 58
cartographer_ros/cartographer_ros/cartographer_ros/tf_bridge.h, C++, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 17, 12, 52
cartographer_ros/cartographer_ros/cartographer_ros/time_conversion.cc, C++, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 18, 7, 48
cartographer_ros/cartographer_ros/cartographer_ros/time_conversion.h, C++, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 15, 8, 32
cartographer_ros/cartographer_ros/cartographer_ros/time_conversion_test.cc, C++, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 15, 7, 45
cartographer_ros/cartographer_ros/cartographer_ros/trajectory_options.cc, C++, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 136, 0, 0, 0, 0, 0, 0, 0, 15, 13, 164
cartographer_ros/cartographer_ros/cartographer_ros/trajectory_options.h, C++, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 17, 13, 73
cartographer_ros/cartographer_ros/cartographer_ros/urdf_reader.cc, C++, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 15, 8, 60
cartographer_ros/cartographer_ros/cartographer_ros/urdf_reader.h, C++, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 15, 8, 33
cartographer_ros/cartographer_ros/configuration_files/assets_writer_backpack_2d.lua, Lua, 0, 0, 0, 0, 0, 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 11, 132
cartographer_ros/cartographer_ros/configuration_files/assets_writer_backpack_2d_ci.lua, Lua, 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 5, 57
cartographer_ros/cartographer_ros/configuration_files/assets_writer_backpack_3d.lua, Lua, 0, 0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 8, 87
cartographer_ros/cartographer_ros/configuration_files/assets_writer_ros_map.lua, Lua, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 3, 37
cartographer_ros/cartographer_ros/configuration_files/backpack_2d.lua, Lua, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 5, 50
cartographer_ros/cartographer_ros/configuration_files/backpack_2d_localization.lua, Lua, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 4, 23
cartographer_ros/cartographer_ros/configuration_files/backpack_2d_localization_evaluation.lua, Lua, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 5, 28
cartographer_ros/cartographer_ros/configuration_files/backpack_2d_server.lua, Lua, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 4, 20
cartographer_ros/cartographer_ros/configuration_files/backpack_3d.lua, Lua, 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 6, 58
cartographer_ros/cartographer_ros/configuration_files/backpack_3d_localization.lua, Lua, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 4, 23
cartographer_ros/cartographer_ros/configuration_files/pr2.lua, Lua, 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 7, 56
cartographer_ros/cartographer_ros/configuration_files/revo_lds.lua, Lua, 0, 0, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 7, 63
cartographer_ros/cartographer_ros/configuration_files/taurob_tracker.lua, Lua, 0, 0, 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 6, 61
cartographer_ros/cartographer_ros/configuration_files/transform.lua, Lua, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 4, 29
cartographer_ros/cartographer_ros/configuration_files/visualize_pbstream.lua, Lua, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 4, 22
cartographer_ros/cartographer_ros/launch/assets_writer_backpack_2d.launch, XML, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 2, 29
cartographer_ros/cartographer_ros/launch/assets_writer_backpack_3d.launch, XML, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 2, 28
cartographer_ros/cartographer_ros/launch/assets_writer_ros_map.launch, XML, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 4, 34
cartographer_ros/cartographer_ros/launch/backpack_2d.launch, XML, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 5, 35
cartographer_ros/cartographer_ros/launch/backpack_3d.launch, XML, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 5, 36
cartographer_ros/cartographer_ros/launch/demo_backpack_2d.launch, XML, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 4, 27
cartographer_ros/cartographer_ros/launch/demo_backpack_2d_localization.launch, XML, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 7, 43
cartographer_ros/cartographer_ros/launch/demo_backpack_3d.launch, XML, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 4, 27
cartographer_ros/cartographer_ros/launch/demo_backpack_3d_localization.launch, XML, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 7, 44
cartographer_ros/cartographer_ros/launch/demo_pr2.launch, XML, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 6, 48
cartographer_ros/cartographer_ros/launch/demo_revo_lds.launch, XML, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 5, 36
cartographer_ros/cartographer_ros/launch/demo_taurob_tracker.launch, XML, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 4, 27
cartographer_ros/cartographer_ros/launch/grpc_demo_backpack_2d.launch, XML, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 7, 46
cartographer_ros/cartographer_ros/launch/grpc_demo_backpack_2d_localization.launch, XML, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 6, 41
cartographer_ros/cartographer_ros/launch/offline_backpack_2d.launch, XML, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 3, 37
cartographer_ros/cartographer_ros/launch/offline_backpack_3d.launch, XML, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 3, 38
cartographer_ros/cartographer_ros/launch/offline_node.launch, XML, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 6, 51
cartographer_ros/cartographer_ros/launch/taurob_tracker.launch, XML, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 3, 30
cartographer_ros/cartographer_ros/launch/visualize_pbstream.launch, XML, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 2, 30
cartographer_ros/cartographer_ros/package.xml, XML, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 9, 73
cartographer_ros/cartographer_ros/scripts/cartographer_grpc_server.sh, Shell Script, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 3, 19
cartographer_ros/cartographer_ros/scripts/dev/compare_localization_to_offline_trajectory.sh, Shell Script, 0, 0, 0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 7, 75
cartographer_ros/cartographer_ros/scripts/dev/publish_fake_random_landmarks.py, Python, 0, 0, 0, 0, 0, 0, 0, 0, 0, 140, 0, 0, 0, 0, 0, 0, 0, 0, 19, 33, 192
cartographer_ros/cartographer_ros/scripts/remove_leading_slashes.py, Python, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 16, 11, 54
cartographer_ros/cartographer_ros/scripts/tf_remove_frames.py, Python, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 15, 9, 41
cartographer_ros/cartographer_ros_msgs/CHANGELOG.rst, reStructuredText, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 16
cartographer_ros/cartographer_ros_msgs/msg/BagfileProgress.msg, Msg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 13, 4, 24
cartographer_ros/cartographer_ros_msgs/msg/HistogramBucket.msg, Msg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 16, 2, 20
cartographer_ros/cartographer_ros_msgs/msg/LandmarkEntry.msg, Msg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 13, 2, 19
cartographer_ros/cartographer_ros_msgs/msg/LandmarkList.msg, Msg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 13, 2, 17
cartographer_ros/cartographer_ros_msgs/msg/Metric.msg, Msg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 15, 5, 27
cartographer_ros/cartographer_ros_msgs/msg/MetricFamily.msg, Msg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 13, 2, 18
cartographer_ros/cartographer_ros_msgs/msg/MetricLabel.msg, Msg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 13, 2, 17
cartographer_ros/cartographer_ros_msgs/msg/SensorTopics.msg, Msg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 13, 2, 22
cartographer_ros/cartographer_ros_msgs/msg/StatusCode.msg, Msg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 15, 2, 33
cartographer_ros/cartographer_ros_msgs/msg/StatusResponse.msg, Msg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 14, 2, 18
cartographer_ros/cartographer_ros_msgs/msg/SubmapEntry.msg, Msg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 13, 2, 20
cartographer_ros/cartographer_ros_msgs/msg/SubmapList.msg, Msg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 13, 2, 17
cartographer_ros/cartographer_ros_msgs/msg/SubmapTexture.msg, Msg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 13, 2, 20
cartographer_ros/cartographer_ros_msgs/msg/TrajectoryOptions.msg, Msg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 15, 3, 36
cartographer_ros/cartographer_ros_msgs/msg/TrajectoryStates.msg, Msg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 13, 3, 23
cartographer_ros/cartographer_ros_msgs/package.xml, XML, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 8, 44
cartographer_ros/cartographer_ros_msgs/srv/FinishTrajectory.srv, Msg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 13, 2, 18
cartographer_ros/cartographer_ros_msgs/srv/GetTrajectoryStates.srv, Msg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 13, 3, 19
cartographer_ros/cartographer_ros_msgs/srv/ReadMetrics.srv, Msg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 13, 2, 19
cartographer_ros/cartographer_ros_msgs/srv/StartTrajectory.srv, Msg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 13, 2, 20
cartographer_ros/cartographer_ros_msgs/srv/SubmapQuery.srv, Msg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 13, 2, 21
cartographer_ros/cartographer_ros_msgs/srv/WriteState.srv, Msg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 13, 2, 19
cartographer_ros/cartographer_rviz/CHANGELOG.rst, reStructuredText, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 16
cartographer_ros/cartographer_rviz/cartographer_rviz/drawable_submap.cc, C++, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 157, 0, 0, 0, 0, 0, 0, 0, 25, 21, 203
cartographer_ros/cartographer_rviz/cartographer_rviz/drawable_submap.h, C++, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 78, 0, 0, 0, 0, 0, 0, 0, 30, 19, 127
cartographer_ros/cartographer_rviz/cartographer_rviz/ogre_slice.cc, C++, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 114, 0, 0, 0, 0, 0, 0, 0, 21, 23, 158
cartographer_ros/cartographer_rviz/cartographer_rviz/ogre_slice.h, C++, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 26, 14, 81
cartographer_ros/cartographer_rviz/cartographer_rviz/submaps_display.cc, C++, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 264, 0, 0, 0, 0, 0, 0, 0, 26, 23, 313
cartographer_ros/cartographer_rviz/cartographer_rviz/submaps_display.h, C++, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 25, 18, 109
cartographer_ros/cartographer_rviz/package.xml, XML, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 8, 58
cartographer_ros/cartographer_rviz/rviz_plugin_description.xml, XML, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 2, 27
cartographer_ros/docs/source/algo_walkthrough.rst, reStructuredText, 0, 0, 0, 0, 209, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 115, 367
cartographer_ros/docs/source/assets_writer.rst, reStructuredText, 0, 0, 0, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 42, 133
cartographer_ros/docs/source/compilation.rst, reStructuredText, 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 23, 71
cartographer_ros/docs/source/conf.py, Python, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 173, 68, 276
cartographer_ros/docs/source/configuration.rst, reStructuredText, 0, 0, 0, 0, 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 31, 135
cartographer_ros/docs/source/data.rst, reStructuredText, 0, 0, 0, 0, 284, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 50, 338
cartographer_ros/docs/source/demos.rst, reStructuredText, 0, 0, 0, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 47, 127
cartographer_ros/docs/source/faq.rst, reStructuredText, 0, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 20, 67
cartographer_ros/docs/source/getting_involved.rst, reStructuredText, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 15, 47
cartographer_ros/docs/source/going_further.rst, reStructuredText, 0, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 29, 81
cartographer_ros/docs/source/index.rst, reStructuredText, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 10, 43
cartographer_ros/docs/source/ros_api.rst, reStructuredText, 0, 0, 0, 0, 135, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 65, 228
cartographer_ros/docs/source/tuning.rst, reStructuredText, 0, 0, 0, 0, 127, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 60, 210
cartographer_ros/docs/source/your_bag.rst, reStructuredText, 0, 0, 0, 0, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 49, 141
cartographer_ros/jenkins/Jenkinsfile, Groovy, 0, 0, 0, 0, 0, 0, 0, 107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 111
cartographer_ros/jenkins/worker.py, Python, 0, 0, 0, 0, 0, 0, 0, 0, 0, 245, 0, 0, 0, 0, 0, 0, 0, 0, 43, 63, 351
cartographer_ros/scripts/catkin_test_results.sh, Shell Script, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 5, 24
cartographer_ros/scripts/check_access_token.sh, Shell Script, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 6, 23
cartographer_ros/scripts/install.sh, Shell Script, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 6, 33
cartographer_ros/scripts/install_debs.sh, Shell Script, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 9, 49
cartographer_ros/scripts/load_docker_cache.sh, Shell Script, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 5, 27
cartographer_ros/scripts/prepare_catkin_workspace.sh, Shell Script, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 6, 32
cartographer_ros/scripts/prepare_jenkins_catkin_workspace.sh, Shell Script, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 6, 34
cartographer_ros/scripts/ros_entrypoint.sh, Shell Script, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 4, 22
cartographer_ros/scripts/save_docker_cache.sh, Shell Script, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 5, 31
cartographer_ros/scripts/update_catkin_workspace.sh, Shell Script, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 6, 27
ceres-solver/.gitignore, Ignore, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 25
ceres-solver/.travis.yml, YAML, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8, 71
ceres-solver/CONTRIBUTING.md, Markdown, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 15
ceres-solver/README.md, Markdown, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 16
ceres-solver/cmake/AddGerritCommitHook.cmake, CMake, 0, 0, 0, 0, 0, 0, 0, 0, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 85
ceres-solver/cmake/AppendTargetProperty.cmake, CMake, 0, 0, 0, 0, 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 62
ceres-solver/cmake/CeresCompileOptionsToComponents.cmake, CMake, 0, 0, 0, 0, 0, 0, 0, 0, 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 92
ceres-solver/cmake/CeresThreadingModels.cmake, CMake, 0, 0, 0, 0, 0, 0, 0, 0, 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 83
ceres-solver/cmake/CheckIfUnderscorePrefixedBesselFunctionsExist.cmake, CMake, 0, 0, 0, 0, 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 55
ceres-solver/cmake/CreateCeresConfig.cmake, CMake, 0, 0, 0, 0, 0, 0, 0, 0, 105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 116
ceres-solver/cmake/FindAccelerateSparse.cmake, CMake, 0, 0, 0, 0, 0, 0, 0, 0, 135, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 146
ceres-solver/cmake/FindCXSparse.cmake, CMake, 0, 0, 0, 0, 0, 0, 0, 0, 219, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 241
ceres-solver/cmake/FindEigen.cmake, CMake, 0, 0, 0, 0, 0, 0, 0, 0, 246, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 264
ceres-solver/cmake/FindGflags.cmake, CMake, 0, 0, 0, 0, 0, 0, 0, 0, 545, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 592
ceres-solver/cmake/FindGlog.cmake, CMake, 0, 0, 0, 0, 0, 0, 0, 0, 321, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 347
ceres-solver/cmake/FindSphinx.cmake, CMake, 0, 0, 0, 0, 0, 0, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 67
ceres-solver/cmake/FindSuiteSparse.cmake, CMake, 0, 0, 0, 0, 0, 0, 0, 0, 470, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 510
ceres-solver/cmake/FindTBB.cmake, CMake, 0, 0, 0, 0, 0, 0, 0, 0, 213, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 246
ceres-solver/cmake/PrettyPrintCMakeList.cmake, CMake, 0, 0, 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 40
ceres-solver/cmake/ReadCeresVersionFromSource.cmake, CMake, 0, 0, 0, 0, 0, 0, 0, 0, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 82
ceres-solver/cmake/UpdateCacheVariable.cmake, CMake, 0, 0, 0, 0, 0, 0, 0, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 49
ceres-solver/cmake/iOS.cmake, CMake, 0, 0, 0, 0, 0, 0, 0, 0, 306, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 337
ceres-solver/config/ceres/internal/config.h, C++, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 41, 5, 49
ceres-solver/docs/source/_templates/layout.html, HTML, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 2, 14
ceres-solver/docs/source/analytical_derivatives.rst, reStructuredText, 0, 0, 0, 0, 139, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 43, 193
ceres-solver/docs/source/automatic_derivatives.rst, reStructuredText, 0, 0, 0, 0, 208, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 81, 308
ceres-solver/docs/source/bibliography.rst, reStructuredText, 0, 0, 0, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 35, 133
ceres-solver/docs/source/conf.py, Python, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 141, 64, 243
ceres-solver/docs/source/contributing.rst, reStructuredText, 0, 0, 0, 0, 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 38, 133
